vendor,date_min,date_max, date_evo_min, date_evo_max,exact_Evo,exact_SR,exact_c9,two_mkt,three_mkt,all_mkt,ag_only,hamming_SR,hamming_evo,hamming_c9,h_three_mkt,h_two_mkt,h_all_mkt,h_ag_only
rosalie,2015-05-04,2015-07-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
nw-frosties,2015-07-07,2015-07-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
nightmare,2015-02-26,2015-07-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
original_smileawhile,2015-06-01,2015-07-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
highservice,2015-05-04,2015-07-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
crystallotus,2015-05-31,2015-07-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
cannabisfarmer,2015-02-24,2015-04-12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
new_demension,2015-02-19,2015-07-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
salviana,2015-04-12,2015-07-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
hqcns,2015-04-07,2015-05-13, 2015-02-21, 2015-03-12,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1
freakyfelineone,2015-06-26,2015-07-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
lostheaven007,2015-04-07,2015-07-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
yaoming-ukevolution,2015-03-25,2015-07-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
mrblacklabel,2015-05-03,2015-07-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
mitch.silver,2015-03-27,2015-07-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
kilogram,2015-03-03,2015-07-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
greenadder36,2015-03-22,2015-07-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
ozagrade,2015-03-22,2015-07-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
topnotchpills,2015-01-21,2015-06-12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
xxib,2015-04-12,2015-05-11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
fightowensfight,2015-03-05,2015-05-15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
waitrose,2015-03-25,2015-07-07, 2014-06-09, 2015-01-09,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1,0,0,0,0,0,1
expressfarms,2015-04-09,2015-05-13,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
24kpharma,2015-06-04,2015-07-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
stardrugs,2015-01-16,2015-03-07, 2014-11-26, 2015-01-09,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1
studybuddies,2015-02-01,2015-07-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
nowornever2015,2015-02-13,2015-04-27, 2014-12-23, 2015-01-09,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1
lorenzorc,2015-02-01,2015-07-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
m-power,2014-12-12,2015-03-03,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
hollandsherbs,2015-02-17,2015-03-13,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
-flip-,2014-12-10,2015-03-19,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
androgenie,2014-02-23,2015-07-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
xtandmd,2014-02-23,2015-07-07, 2014-11-27, 2015-01-09,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1,0,0,0,0,0,1
richard_nixon,2014-03-03,2015-03-10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
herbe,2015-01-09,2015-01-29, 2015-02-21, 2015-03-24,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1
spanishcream,2014-12-30,2015-02-28, 2014-08-14, 2015-01-09,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1
charlierock,2014-11-06,2015-02-26, 2014-11-26, 2015-03-24,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1
dreamtime,2014-02-28,2015-06-26, 2014-11-20, 2015-03-26,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1,0,0,0,0,0,1
snacktime,2014-10-19,2015-02-01, 2014-11-29, 2015-01-09,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1
canadacandy,2014-05-10,2015-02-19, 2014-07-06, 2015-03-24,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,1
kushdepot,2014-02-23,2014-12-30, 2014-06-09, 2015-01-09,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1,0,0,0,0,0,1
kagar_,2015-01-23,2015-02-26, 2014-12-02, 2015-03-26,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1
rosesgarden,2014-02-28,2015-07-04, 2014-09-21, 2015-01-09,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0,0,0,0,0,1
cheapthrills,2015-03-15,2015-04-30, 2015-03-12, 2015-03-26,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1
fidesweedshop,2015-06-07,2015-07-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
cardiedavid,2014-02-24,2015-07-07, 2014-06-09, 2015-03-24,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1
eggfriedreece13,2014-04-06,2014-11-03, 2014-10-29, 2015-03-24,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1
stoeprand,2014-04-24,2015-07-07, 2014-06-09, 2015-01-09,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1,0,0,0,0,0,1
cmot,2014-02-23,2015-01-04,0,0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1,0,0,0,0,0,1
horusnor,2014-11-15,2014-12-01,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
sw_psychedelics,2014-10-29,2014-11-25, 2014-10-29, 2014-12-10,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1
icantmtt2,2014-12-06,2014-12-26, 2014-12-10, 2015-01-06,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1
theblottershop,2015-04-03,2015-07-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
next_day,2014-10-17,2014-11-23,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
audrugs,2015-01-01,2015-01-09,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
pcubesensei,2014-11-13,2015-07-07,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,1
cherryflavor_2,2014-02-15,2014-11-03,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
chronicchef,2014-05-06,2014-11-03, 2014-06-09, 2014-09-03,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,1
neighborhood,2014-07-18,2014-09-05,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1
mrquality,2014-10-17,2015-07-07, 2014-10-29, 2015-01-09,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1,0,0,0,0,0,1
carebears,2015-01-02,2015-07-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
europills,2015-05-03,2015-07-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
edwestwick,2014-09-20,2015-07-01, 2014-12-04, 2015-01-09,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1,0,0,0,0,0,1
adderallnighter,2014-10-17,2015-06-12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
omegapharma,2014-08-03,2014-09-29, 2014-09-26, 2014-10-06,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1
wheedle,2014-04-24,2014-12-03,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
internationalchems,2014-04-21,2014-11-01,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
tha_d_king,2015-02-13,2015-05-21,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
realcaliking,2014-10-17,2015-01-16,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
highgrade101,2014-08-27,2014-09-15,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1
butterflylabs,2014-09-15,2014-10-31,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
bubbleboy,2014-07-21,2014-08-14,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
theodorerex,2014-04-24,2014-07-21,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
acheter.en.france,2014-06-01,2014-11-03,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
3948756,2014-08-30,2014-10-06,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
drjuanbando,2014-08-14,2014-11-22,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
mob-wives,2014-09-26,2014-10-19,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
hederalexpress,2014-11-14,2015-07-07, 2014-11-27, 2015-03-20,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1
hardyharrr,2015-03-19,2015-04-20,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
uknextday!,2015-03-07,2015-03-30,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,1
cheqdropz,2014-02-23,2014-10-25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
phunnypharm,2014-03-03,2014-11-03,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
chemicallyembalanced,2014-02-15,2014-06-19,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,1
griffin36,2014-04-24,2014-09-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
dea,2014-07-18,2014-09-20,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
rabidneurosis,2014-02-02,2014-07-21,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
colamen,2014-02-23,2014-03-06,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
beachcomber,2014-02-23,2014-05-03,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
daydreamer,2014-02-28,2015-05-10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
coca-droga,2015-05-21,2015-06-11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
samwalton,2014-01-01,2014-11-03, 2014-06-09, 2014-07-07,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1
quasidopo,2014-03-18,2014-06-11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
guninrunin,2014-07-05,2014-08-03,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
trappeddownsouth,2015-06-28,2015-07-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
brownmaker,2015-06-07,2015-06-11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
peter_dinklage,2015-06-07,2015-07-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
saigon,2015-05-31,2015-06-15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
wonderdough,2015-04-09,2015-06-15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
access2,2015-06-13,2015-07-04,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
budmaster,2015-02-01,2015-07-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
deeko,2015-03-22,2015-07-07, 2014-06-09, 2015-03-24,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1
j_rock,2015-06-13,2015-07-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
zen_garden,2014-05-03,2015-07-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,1
nxtlevel,2015-03-13,2015-07-07, 2015-03-26, 2015-03-26,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1
el-jefe,2015-04-27,2015-05-10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
premiumspores,2015-02-17,2015-06-26,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
goldenman,2015-03-22,2015-07-07, 2015-03-10, 2015-03-26,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1
710superstore,2015-03-22,2015-07-07, 2014-12-03, 2015-03-26,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1
captplanet,2015-03-25,2015-05-10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
thebank,2015-03-22,2015-07-07,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,1
thepillguyaus,2015-01-16,2015-07-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
shroomstore,2015-02-09,2015-04-23, 2014-11-18, 2015-01-04,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1
theopguy,2015-02-01,2015-02-11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,1
stealth-ninja,2015-01-09,2015-04-30,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
persephone,2014-11-10,2015-02-13, 2014-11-10, 2014-12-13,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1
michealkors69,2014-12-03,2015-01-15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
empirestatestore,2014-11-14,2014-11-19,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
dankindoorsnw,2014-02-23,2015-03-25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
callmejoe,2014-05-24,2015-07-07, 2014-11-20, 2015-03-24,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1
testsubject,2014-02-23,2015-06-28,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
northwestproducts,2015-01-16,2015-02-11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
rcs4you,2014-08-14,2015-05-21, 2014-08-25, 2015-01-09,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1
strains.,2014-10-27,2015-01-10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
misterhotice,2015-01-23,2015-07-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
deepmeds,2015-04-09,2015-07-07, 2014-06-09, 2015-03-24,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1
underground_god,2015-05-13,2015-06-30,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
superstealthsam,2014-02-23,2015-02-05, 2014-11-24, 2015-01-09,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1
aussiedrugsdirect,2014-12-10,2015-03-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
cornerapothecary,2014-04-06,2015-02-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
thatfunnytaste,2014-10-06,2014-11-01,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
ixxx,2014-09-20,2014-11-25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
greensurfer,2014-07-26,2015-06-22,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
alpha_male,2014-02-23,2015-01-15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
cashmonay13,2014-02-15,2014-11-03,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
usaxpress,2014-07-26,2014-10-31,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
ukxtc-,2014-09-26,2014-10-29,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
cryptochronic,2014-01-01,2014-11-03,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
weed4dayzz,2014-12-06,2015-02-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
ravecandy,2014-07-26,2014-11-03,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
goodman12345,2014-12-17,2015-07-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
rockyroad14,2014-04-24,2014-11-03,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
mishka,2014-03-06,2014-07-21,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
destiny,2014-03-01,2014-06-11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
marketman,2014-05-24,2014-06-19,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
bestdrugs,2015-03-22,2015-04-25, 2014-12-27, 2015-03-26,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1
ukweedshop,2014-02-23,2014-11-03,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
cousinmolly,2014-02-23,2015-03-05, 2014-08-05, 2015-01-09,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1,0,0,0,0,0,1
pegasusbuisiness,2014-04-06,2014-05-16,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
gloriousrepublicofweed,2014-06-11,2014-12-28,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
raulgallardo,2014-02-23,2014-11-03,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
hqdope,2014-06-16,2014-09-26, 2014-06-09, 2014-12-25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1
patrick_star,2014-06-11,2014-06-19,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
quixotic,2014-02-28,2015-03-27,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
guns_ammo,2014-01-01,2014-08-14, 2014-06-09, 2015-03-24,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1
liteman,2014-02-23,2015-01-10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
malakoff,2014-04-24,2014-06-01, 2014-06-09, 2015-01-09,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,1
mabra,2014-01-01,2014-11-03,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
elenchus,2014-01-09,2014-02-24,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
-thepakistani-,2014-04-06,2014-11-03, 2014-07-08, 2015-03-24,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1,0,0,0,0,0,1
xanaxman,2014-02-18,2014-07-30,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
felixuk,2014-02-24,2015-07-07, 2014-08-03, 2015-03-24,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1,0,0,0,0,0,1
northeast,2015-06-28,2015-07-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
partyflocknl,2015-05-04,2015-07-07, 2014-12-13, 2015-01-09,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1
hubba_bubba,2015-06-28,2015-07-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
galindoi,2015-03-22,2015-07-07, 2015-03-07, 2015-03-24,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1
420swe,2015-04-25,2015-07-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
drjay,2014-10-17,2015-07-07, 2014-06-09, 2014-09-17,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1
beverlythrills,2015-06-11,2015-07-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
drugswings,2015-05-21,2015-06-15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
aplus,2015-03-25,2015-07-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
kraeutergarten,2015-02-24,2015-07-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
budease,2015-06-01,2015-07-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
saxon,2015-06-11,2015-07-07,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1
borz808,2015-02-16,2015-06-30,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
urlocalbudtender,2015-02-28,2015-07-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
irave,2015-04-07,2015-07-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
necro,2015-05-03,2015-07-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
iwearnopants,2015-03-25,2015-04-13,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
mr_biz,2015-03-25,2015-07-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
soulhigh,2015-01-21,2015-06-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
colombiaconnection,2015-03-22,2015-07-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
pep-and-pills,2015-03-25,2015-07-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
kaskade,2015-02-24,2015-06-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
medical_marijuana,2015-01-29,2015-03-19,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
houseofspirit,2014-01-01,2015-03-30,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
plunderdownunder,2014-05-24,2015-06-04, 2014-06-09, 2015-03-26,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1
libre_comm,2015-01-28,2015-04-09,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
benjaminbutton,2014-07-26,2014-12-12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
digitalpossi2014,2014-11-16,2014-11-22, 2014-06-09, 2015-03-26,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1
goldeneagle420,2014-12-15,2015-01-29, 2014-12-13, 2015-01-02,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1
cookiemonstah,2014-11-07,2014-12-01, 2014-11-10, 2014-12-10,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1
mitchhedberg,2015-03-25,2015-06-30,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
mrasia,2015-06-22,2015-07-07, 2014-09-30, 2015-03-26,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1
bholabs,2015-04-13,2015-07-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
syntech,2014-09-05,2014-11-10, 2014-08-31, 2015-01-09,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1
premium_buds,2014-01-16,2014-11-03,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
psystuff,2015-01-24,2015-02-13,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
yesman18,2014-08-27,2015-01-08,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
annie_ann,2014-01-16,2014-11-27,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
genepool,2014-12-17,2015-06-02,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
